Index,Call_1,Call_2,Call_3,Call_4,Call_5,Call_6,Call_7,Call_8,Func_Call_1,Func_Call_2,Func_Call_3,Func_Call_4,Deadlock
496,0,0,2,2,1,3,3,1,2,2,2,2,
497,3,3,2,0,2,0,1,2,2,1,3,2,
498,1,2,3,0,3,3,0,3,2,1,1,4,
499,3,0,0,1,1,2,1,3,2,3,1,2,
500,2,3,0,1,0,0,1,2,3,2,2,1,
501,2,0,1,1,0,2,2,0,3,2,3,0,
502,3,0,2,3,0,1,3,2,2,1,2,3,
503,3,3,2,0,0,1,1,1,2,3,1,2,
504,1,1,1,2,3,0,2,1,1,4,2,1,
505,3,0,2,1,0,3,1,2,2,2,2,2,
506,3,1,2,3,2,3,1,0,1,2,2,3,
507,2,3,0,2,1,0,3,3,2,1,2,3,
508,2,1,0,2,0,0,3,1,3,2,2,1,
509,1,0,0,3,2,2,3,2,2,1,3,2,
510,0,1,2,1,2,2,3,3,1,2,3,2,
511,1,2,1,3,2,3,3,1,0,3,2,3,
512,0,1,1,1,2,0,2,3,2,3,2,1,
513,2,1,0,2,1,3,1,3,1,3,2,2,
514,1,3,2,1,0,1,0,3,2,3,1,2,
515,0,2,1,3,1,1,2,0,2,3,2,1,
516,2,0,2,3,0,3,3,2,2,0,3,3,
517,2,0,0,2,0,2,1,1,3,2,3,0,
518,0,0,2,1,2,3,3,3,2,1,2,3,
519,1,0,2,3,0,2,3,0,3,1,2,2,
520,2,2,0,3,1,3,3,1,1,2,2,3,
521,3,0,1,1,2,3,3,2,1,2,2,3,
522,1,0,1,3,2,3,0,2,2,2,2,2,
523,0,1,0,0,3,2,2,1,3,2,2,1,
524,3,3,1,2,2,1,0,1,1,3,2,2,
525,2,3,1,1,0,1,3,0,2,3,1,2,
526,1,2,0,3,2,1,2,1,1,3,3,1,
527,0,1,0,2,2,3,1,0,3,2,2,1,
528,2,2,3,3,3,1,1,2,0,2,3,3,
529,0,2,1,0,1,0,0,3,4,2,1,1,
530,0,2,3,0,1,0,2,2,3,1,3,1,
531,1,3,3,2,2,0,2,0,2,1,3,2,
532,1,1,2,0,3,2,3,1,1,3,2,2,
533,0,1,3,2,2,0,2,0,3,1,3,1,
534,0,2,1,2,2,0,0,1,3,2,3,0,
535,2,3,1,0,0,1,2,1,2,3,2,1,
536,0,0,3,3,1,3,2,0,3,1,1,3,
537,0,3,2,1,2,2,0,2,2,1,4,1,
538,3,0,0,2,0,1,3,3,3,1,1,3,
539,2,1,0,0,3,0,1,2,3,2,2,1,
540,2,2,1,3,3,0,2,0,2,1,3,2,
541,1,1,3,2,3,0,0,0,3,2,1,2,
542,3,2,2,1,2,1,3,2,0,2,4,2,
543,0,2,2,1,2,0,1,0,3,2,3,0,
544,2,2,3,0,3,0,0,2,3,0,3,2,
545,2,0,2,3,1,3,3,1,1,2,2,3,
546,0,0,3,2,2,1,1,1,2,3,2,1,
547,3,1,1,3,2,0,3,1,1,3,1,3,
548,1,2,3,3,3,1,1,0,1,3,1,3,
549,2,1,3,2,0,3,0,1,2,2,2,2,
550,0,0,1,1,2,3,2,0,3,2,2,1,
551,3,1,3,2,2,3,0,1,1,2,2,3,
552,0,1,2,1,3,0,3,2,2,2,2,2,
553,1,0,0,2,2,1,2,0,3,2,3,0,
554,1,3,0,2,2,0,2,3,2,1,3,2,
555,0,0,1,2,2,3,3,0,3,1,2,2,
556,1,0,0,2,0,2,1,1,3,3,2,0,
557,2,3,3,1,1,0,2,2,1,2,3,2,
558,2,2,0,3,1,3,3,0,2,1,2,3,
559,0,2,1,2,1,0,0,3,3,2,2,1,
560,2,2,0,0,0,3,1,2,3,1,3,1,
561,2,3,1,2,1,2,3,0,1,2,3,2,
562,1,3,2,3,3,0,0,2,2,1,2,3,
563,3,1,1,3,0,0,2,1,2,3,1,2,
564,0,3,3,1,3,2,1,2,1,2,2,3,
565,2,1,3,0,0,0,0,1,4,2,1,1,
566,1,3,1,0,2,0,3,2,2,2,2,2,
567,3,2,3,0,0,0,2,1,3,1,2,2,
568,2,3,1,0,3,0,0,1,3,2,1,2,
569,2,0,2,1,0,3,3,0,3,1,2,2,
570,1,1,0,2,0,2,1,3,2,3,2,1,
571,0,3,3,1,2,1,2,2,1,2,3,2,
572,3,1,0,3,2,2,1,1,1,3,2,2,
573,3,3,0,2,2,0,1,1,2,2,2,2,
574,0,1,0,3,3,3,2,0,3,1,1,3,
575,1,2,1,2,2,3,0,1,1,3,3,1,
576,1,0,0,2,2,2,1,3,2,2,3,1,
577,0,1,3,2,3,3,1,3,1,2,1,4,
578,3,1,3,2,1,2,2,0,1,2,3,2,
579,0,2,3,1,3,3,0,2,2,1,2,3,
580,1,0,2,3,0,1,0,2,3,2,2,1,
581,2,3,0,2,3,0,1,0,3,1,2,2,
582,0,3,1,2,1,2,2,3,1,2,3,2,
583,3,3,0,0,1,0,2,1,3,2,1,2,
584,0,3,1,3,3,1,2,2,1,2,2,3,
585,3,2,2,0,2,3,1,1,1,2,3,2,
586,1,2,3,0,0,3,1,2,2,2,2,2,
587,2,0,3,0,3,1,0,3,3,1,1,3,
588,0,0,1,2,1,2,2,3,2,2,3,1,
589,2,1,0,1,3,0,3,3,2,2,1,3,
590,2,1,3,1,3,2,0,0,2,2,2,2,
591,1,1,2,3,0,3,0,2,2,2,2,2,
592,0,3,2,3,3,1,0,2,2,1,2,3,
593,2,3,0,3,1,0,3,2,2,1,2,3,
594,0,1,2,1,2,0,0,3,3,2,2,1,
595,1,0,2,0,2,1,3,2,2,2,3,1,
596,0,3,1,0,2,0,3,3,3,1,1,3,
597,1,3,1,0,3,2,2,3,1,2,2,3,
598,2,1,1,2,0,0,2,3,2,2,3,1,
599,3,1,2,0,2,3,3,2,1,1,3,3,
600,0,3,3,0,3,0,2,1,3,1,1,3,
601,3,1,2,3,2,2,0,1,1,2,3,2,
602,1,3,2,1,0,2,3,3,1,2,2,3,
603,0,1,2,1,2,0,3,2,2,2,3,1,
604,2,3,3,1,0,1,2,3,1,2,2,3,
605,1,2,0,0,3,0,1,2,3,2,2,1,
606,2,1,3,3,1,2,0,1,1,3,2,2,
607,0,3,0,1,3,0,1,0,4,2,0,2,
608,2,0,1,1,0,3,0,3,3,2,1,2,
609,2,0,2,3,1,1,3,2,1,2,3,2,
610,1,2,1,0,3,1,2,2,1,3,3,1,
611,3,2,1,2,2,0,0,3,2,1,3,2,
612,1,1,0,3,0,2,2,0,3,2,2,1,
613,0,2,1,2,3,1,2,3,1,2,3,2,
614,0,3,1,2,1,2,0,1,2,3,2,1,
615,2,3,0,3,0,1,2,2,2,1,3,2,
616,3,2,0,1,0,1,2,0,3,2,2,1,
617,1,1,2,0,0,2,1,1,2,4,2,0,
618,2,0,3,3,0,2,0,1,3,1,2,2,
619,3,1,2,1,0,3,0,0,3,2,1,2,
620,2,2,0,0,0,3,3,2,3,0,3,2,
621,1,3,1,0,2,1,3,2,1,3,2,2,
622,2,2,1,1,1,0,3,0,2,3,2,1,
623,0,0,3,0,1,3,0,2,4,1,1,2,
624,2,1,0,1,1,3,3,0,2,3,1,2,
625,2,1,1,0,0,2,0,3,3,2,2,1,
626,3,1,2,1,2,3,1,2,0,3,3,2,
627,3,1,3,1,1,3,2,2,0,3,2,3,
628,2,1,3,1,1,2,1,0,1,4,2,1,
629,0,1,0,1,3,2,1,0,3,3,1,1,
630,3,0,0,3,2,2,1,1,2,2,2,2,
631,3,0,1,3,1,3,2,0,2,2,1,3,
632,1,0,0,3,0,1,3,2,3,2,1,2,
633,0,1,0,1,1,2,2,3,2,3,2,1,
634,2,3,0,0,1,1,3,1,2,3,1,2,
635,0,1,1,3,2,3,0,0,3,2,1,2,
636,0,3,1,2,3,0,2,1,2,2,2,2,
637,0,2,3,3,1,3,2,0,2,1,2,3,
638,0,0,1,3,3,2,2,1,2,2,2,2,
639,1,1,2,0,2,0,0,2,3,2,3,0,
640,2,1,0,3,3,2,2,0,2,1,3,2,
641,1,2,2,0,0,1,0,1,3,3,2,0,
642,0,3,0,2,1,2,2,0,3,1,3,1,
643,0,2,1,0,1,0,2,2,3,2,3,0,
644,3,0,1,0,1,1,0,2,3,3,1,1,
645,1,2,3,3,0,1,0,2,2,2,2,2,
646,0,2,2,3,3,0,1,1,2,2,2,2,
647,2,1,0,2,1,3,3,3,1,2,2,3,
648,2,3,3,0,0,1,2,3,2,1,2,3,
649,1,2,3,1,0,0,2,3,2,2,2,2,
650,0,2,3,0,1,0,0,2,4,1,2,1,
651,3,0,0,1,1,1,2,0,3,3,1,1,
652,1,1,2,3,2,0,1,0,2,3,2,1,
653,2,3,1,2,3,2,2,0,1,1,4,2,
654,0,1,2,3,3,2,0,1,2,2,2,2,
655,3,3,2,2,2,1,3,0,1,1,3,3,
656,1,2,1,0,2,0,0,3,3,2,2,1,
657,2,3,0,2,1,2,1,3,1,2,3,2,
658,2,2,0,2,3,1,2,0,2,1,4,1,
659,2,3,1,1,0,2,0,2,2,2,3,1,
660,2,3,0,1,3,0,2,0,3,1,2,2,
661,1,0,3,2,3,1,0,3,2,2,1,3,
662,0,3,2,2,1,2,3,0,2,1,3,2,
663,0,3,3,1,1,2,1,0,2,3,1,2,
664,0,3,1,3,3,0,3,1,2,2,0,4,
665,3,3,1,2,2,0,3,1,1,2,2,3,
666,0,2,0,1,2,1,1,2,2,3,3,0,
667,1,2,0,0,0,3,1,3,3,2,1,2,
668,0,1,1,2,3,0,2,3,2,2,2,2,
669,3,0,1,2,0,3,2,0,3,1,2,2,
670,0,3,3,0,3,2,1,2,2,1,2,3,
671,2,3,1,0,0,2,2,1,2,2,3,1,
672,3,3,3,1,1,0,2,0,2,2,1,3,
673,1,0,3,2,3,1,0,1,2,3,1,2,
674,1,2,0,3,2,1,3,2,1,2,3,2,
675,0,3,2,1,3,0,3,2,2,1,2,3,
676,1,2,0,3,0,1,1,0,3,3,1,1,
677,0,1,2,0,2,3,3,3,2,1,2,3,
678,3,2,0,0,0,1,3,2,3,1,2,2,
679,3,2,2,2,2,0,3,1,1,1,4,2,
680,1,3,1,2,3,0,0,0,3,2,1,2,
681,1,0,1,3,0,3,2,0,3,2,1,2,
682,3,2,0,0,0,0,3,2,4,0,2,2,
683,2,3,0,1,1,0,1,0,3,3,1,1,
684,0,3,2,2,2,1,0,3,2,1,3,2,
685,2,0,2,2,0,3,3,1,2,1,3,2,
686,3,0,3,2,2,2,1,1,1,2,3,2,
687,2,1,3,0,1,3,1,1,1,4,1,2,
688,0,1,2,3,1,3,0,2,2,2,2,2,
689,1,2,2,2,0,3,0,1,2,2,3,1,
690,1,2,3,1,0,1,1,2,1,4,2,1,
691,3,3,2,1,0,1,0,0,3,2,1,2,
692,1,0,3,2,0,1,1,1,2,4,1,1,
693,2,0,1,1,3,3,3,2,1,2,2,3,
694,2,2,1,3,1,0,2,0,2,2,3,1,
695,1,1,2,0,2,3,3,3,1,2,2,3,
696,0,3,2,1,1,1,3,2,1,3,2,2,
697,1,0,1,2,3,1,2,1,1,4,2,1,
698,0,2,2,0,2,1,0,1,3,2,3,0,
699,1,2,1,2,2,0,0,1,2,3,3,0,
700,2,0,0,2,3,2,1,1,2,2,3,1,
701,2,0,2,1,1,3,3,3,1,2,2,3,
702,3,0,1,2,0,2,2,3,2,1,3,2,
703,2,0,1,3,1,2,3,0,2,2,2,2,
704,2,0,1,0,3,2,0,1,3,2,2,1,
705,2,2,1,3,1,0,3,0,2,2,2,2,
706,1,3,3,1,2,1,2,3,0,3,2,3,
707,3,2,1,1,0,1,2,3,1,3,2,2,
708,2,3,1,0,3,2,2,2,1,1,4,2,
709,0,1,0,3,1,2,2,2,2,2,3,1,
710,3,1,0,2,0,0,1,1,3,3,1,1,
711,2,3,3,0,0,1,0,3,3,1,1,3,
712,3,2,1,2,1,1,0,0,2,3,2,1,
713,2,0,0,1,1,1,3,3,2,3,1,2,
714,0,3,1,3,1,1,0,2,2,3,1,2,
715,2,3,0,2,0,2,2,1,2,1,4,1,
716,1,3,0,1,3,2,2,0,2,2,2,2,
717,2,1,3,0,0,3,1,1,2,3,1,2,
718,2,2,1,1,0,1,2,3,1,3,3,1,
719,0,3,0,1,2,2,3,3,2,1,2,3,
720,2,1,2,3,0,0,3,0,3,1,2,2,
721,0,0,1,2,2,1,2,1,2,3,3,0,
722,2,1,3,3,0,3,0,2,2,1,2,3,
723,1,0,2,3,0,2,0,1,3,2,2,1,
724,1,1,0,2,2,3,3,0,2,2,2,2,
725,2,0,0,2,1,2,3,0,3,1,3,1,
726,2,3,0,3,0,2,1,0,3,1,2,2,
727,2,2,3,0,1,3,1,2,1,2,3,2,
728,2,1,2,0,1,0,0,3,3,2,2,1,
729,3,0,0,3,1,1,3,0,3,2,0,3,
730,0,2,1,0,2,1,0,1,3,3,2,0,
731,0,1,3,3,3,2,2,0,2,1,2,3,
732,2,2,0,1,1,0,1,2,2,3,3,0,
733,3,2,0,1,0,0,1,3,3,2,1,2,
734,3,2,1,3,2,0,3,0,2,1,2,3,
735,1,1,3,2,0,3,2,3,1,2,2,3,
736,3,3,0,1,2,1,1,0,2,3,1,2,
737,2,3,1,0,1,2,3,3,1,2,2,3,
738,3,0,1,3,1,2,3,0,2,2,1,3,
739,1,1,2,2,2,3,0,3,1,2,3,2,
740,3,1,2,1,0,0,3,3,2,2,1,3,
741,0,2,2,2,1,3,1,0,2,2,3,1,
742,3,3,2,0,0,2,3,2,2,0,3,3,
743,0,0,2,1,2,1,1,3,2,3,2,1,
744,2,3,3,1,3,1,2,2,0,2,3,3,
745,1,0,3,0,0,1,0,3,4,2,0,2,
746,0,3,2,2,2,1,3,1,1,2,3,2,
747,2,0,2,0,3,1,1,2,2,2,3,1,
748,2,0,3,1,1,2,2,3,1,2,3,2,
749,2,0,2,1,1,2,0,2,2,2,4,0,
750,0,1,1,2,1,2,3,3,1,3,2,2,
751,1,0,3,1,2,3,0,3,2,2,1,3,
752,2,3,1,3,1,1,3,2,0,3,2,3,
753,2,3,0,2,1,0,2,0,3,1,3,1,
754,2,1,0,3,1,0,1,0,3,3,1,1,
755,3,2,2,0,1,1,0,2,2,2,3,1,
756,0,1,2,1,1,3,0,0,3,3,1,1,
757,1,2,0,3,3,1,2,0,2,2,2,2,
758,3,1,2,2,1,2,1,0,1,3,3,1,
759,0,2,1,3,1,3,0,0,3,2,1,2,
760,3,2,1,1,0,1,0,2,2,3,2,1,
761,1,0,2,2,0,1,0,3,3,2,2,1,
762,1,0,0,1,2,2,1,0,3,3,2,0,
763,1,0,0,1,2,3,2,3,2,2,2,2,
764,3,2,1,2,0,0,2,1,2,2,3,1,
765,2,3,1,3,3,2,3,0,1,1,2,4,
766,0,3,2,3,3,0,0,1,3,1,1,3,
767,0,0,2,3,1,2,3,0,3,1,2,2,
768,3,1,1,2,2,0,2,0,2,2,3,1,
769,2,0,3,2,3,1,0,0,3,1,2,2,
770,3,2,0,0,2,1,2,1,2,2,3,1,
771,0,2,0,2,2,1,3,0,3,1,3,1,
772,2,1,3,3,0,0,1,2,2,2,2,2,
773,3,3,0,1,1,0,3,3,2,2,0,4,
774,0,2,3,3,2,3,2,1,1,1,3,3,
775,3,0,1,1,2,2,0,3,2,2,2,2,
776,0,0,3,1,3,2,1,3,2,2,1,3,
777,2,2,0,0,0,3,2,1,3,1,3,1,
778,1,3,0,0,0,1,1,3,3,3,0,2,
779,2,3,0,3,3,1,3,2,1,1,2,4,
780,2,1,3,2,1,0,0,3,2,2,2,2,
781,3,2,0,3,0,3,3,1,2,1,1,4,
782,3,1,2,1,2,2,3,0,1,2,3,2,
783,3,2,1,0,2,3,3,3,1,1,2,4,
784,1,1,3,3,0,3,2,1,1,3,1,3,
785,1,3,3,2,3,0,1,1,1,3,1,3,
786,0,0,2,3,1,3,1,2,2,2,2,2,
787,2,0,2,3,1,2,3,1,1,2,3,2,
788,2,1,0,2,1,0,1,3,2,3,2,1,
789,1,1,2,2,3,0,1,0,2,3,2,1,
790,2,2,2,1,0,1,3,0,2,2,3,1,
791,1,2,0,3,3,3,1,1,1,3,1,3,
792,0,3,1,1,1,1,2,3,1,4,1,2,
793,2,2,3,3,1,0,0,2,2,1,3,2,
794,3,3,1,3,1,2,0,0,2,2,1,3,
795,1,1,0,3,0,2,1,0,3,3,1,1,
796,2,0,3,0,3,1,1,2,2,2,2,2,
797,2,1,2,3,3,3,0,1,1,2,2,3,
798,1,1,2,0,3,0,1,3,2,3,1,2,
799,2,2,1,1,3,1,3,0,1,3,2,2,
800,3,2,2,2,2,1,3,0,1,1,4,2,
801,0,2,1,1,2,3,0,2,2,2,3,1,
802,3,0,2,3,1,2,1,0,2,2,2,2,
803,2,0,2,1,3,2,0,2,2,1,4,1,
804,2,0,0,1,0,1,3,3,3,2,1,2,
805,3,0,1,1,0,2,0,3,3,2,1,2,
806,3,0,2,2,1,1,3,1,1,3,2,2,
807,2,0,2,0,1,3,0,1,3,2,2,1,
808,0,3,3,0,1,2,0,3,3,1,1,3,
809,1,0,3,3,3,1,1,2,1,3,1,3,
810,1,2,1,3,3,0,0,0,3,2,1,2,
811,0,3,0,1,1,0,2,3,3,2,1,2,
812,2,2,0,0,1,0,1,3,3,2,2,1,
813,0,0,3,2,2,3,0,0,4,0,2,2,
814,1,0,3,2,2,3,2,0,2,1,3,2,
815,3,2,2,3,0,3,1,2,1,1,3,3,
816,1,2,3,1,3,3,2,2,0,2,3,3,
817,3,2,1,3,1,0,3,0,2,2,1,3,
818,0,2,1,3,2,0,0,1,3,2,2,1,
819,1,2,0,3,3,1,2,2,1,2,3,2,
820,0,1,3,0,3,0,2,1,3,2,1,2,
821,1,0,3,1,3,2,2,2,1,2,3,2,
822,3,1,0,1,2,2,1,0,2,3,2,1,
823,1,2,2,0,0,3,1,2,2,2,3,1,
824,2,0,1,0,1,1,3,3,2,3,1,2,
825,0,3,2,1,3,0,3,3,2,1,1,4,
826,1,2,0,0,3,0,2,3,3,1,2,2,
827,3,0,1,2,0,3,2,3,2,1,2,3,
828,2,2,3,0,3,0,1,2,2,1,3,2,
829,2,1,1,1,3,0,2,3,1,3,2,2,
830,3,1,0,3,0,3,3,2,2,1,1,4,
831,3,1,3,1,1,0,2,2,1,3,2,2,
832,0,1,3,0,3,3,0,2,3,1,1,3,
833,1,3,0,2,3,0,1,0,3,2,1,2,
834,1,2,0,2,0,1,3,0,3,2,2,1,
835,3,0,3,2,1,2,2,3,1,1,3,3,
836,2,0,3,1,3,1,1,3,1,3,1,3,
837,3,2,1,0,1,1,2,1,1,4,2,1,
838,3,0,3,2,0,1,1,0,3,2,1,2,
839,2,3,0,0,3,1,3,2,2,1,2,3,
840,3,1,1,2,2,0,3,3,1,2,2,3,
841,2,2,0,3,3,1,3,1,1,2,2,3,
842,1,0,3,0,2,2,1,3,2,2,2,2,
843,1,1,3,0,0,3,1,1,2,4,0,2,
844,2,2,2,0,1,3,0,2,2,1,4,1,
845,2,2,0,2,3,0,2,1,2,1,4,1,
846,0,3,0,1,3,1,2,0,3,2,1,2,
847,0,2,3,3,2,0,1,2,2,1,3,2,
848,0,0,3,0,2,3,0,1,4,1,1,2,
849,0,1,3,3,1,3,0,1,2,3,0,3,
850,0,3,1,1,2,1,2,3,1,3,2,2,
851,3,1,0,3,1,3,3,2,1,2,1,4,
852,1,0,0,2,0,3,2,0,4,1,2,1,
853,1,0,2,3,3,2,0,2,2,1,3,2,
854,2,0,1,0,1,3,0,2,3,2,2,1,
855,3,2,2,1,2,0,1,0,2,2,3,1,
856,1,0,0,0,2,2,1,3,3,2,2,1,
857,1,3,0,2,3,2,1,3,1,2,2,3,
858,3,0,1,0,1,2,0,1,3,3,1,1,
859,3,2,1,3,2,0,2,1,1,2,3,2,
860,3,3,0,1,2,0,2,0,3,1,2,2,
861,1,1,2,3,0,3,1,2,1,3,2,2,
862,1,0,1,2,0,2,2,1,2,3,3,0,
863,3,3,0,1,0,1,1,0,3,3,0,2,
864,3,0,2,3,1,2,0,0,3,1,2,2,
865,3,0,1,1,2,2,3,2,1,2,3,2,
866,2,1,1,0,0,0,2,2,3,2,3,0,
867,2,3,1,1,0,1,2,3,1,3,2,2,
868,1,0,2,2,2,1,3,1,1,3,3,1,
869,1,1,3,0,3,0,1,2,2,3,1,2,
870,3,0,0,1,0,2,1,0,4,2,1,1,
871,0,1,3,2,2,3,0,3,2,1,2,3,
872,3,0,1,2,2,3,2,1,1,2,3,2,
873,0,0,2,3,3,2,0,2,3,0,3,2,
874,3,0,3,0,1,2,0,1,3,2,1,2,
875,3,2,0,2,1,1,2,3,1,2,3,2,
876,1,0,0,0,0,3,1,2,4,2,1,1,
877,3,1,0,3,1,0,3,2,2,2,1,3,
878,3,0,3,0,2,2,0,1,3,1,2,2,
879,3,2,0,2,1,1,3,3,1,2,2,3,
880,1,2,1,2,0,3,2,0,2,2,3,1,
881,3,0,1,2,0,2,0,3,3,1,2,2,
882,0,1,2,3,2,3,3,1,1,2,2,3,
883,0,2,0,3,1,0,2,1,3,2,2,1,
884,1,2,0,0,3,3,1,3,2,2,1,3,
885,0,3,3,1,1,1,0,2,2,3,1,2,
886,2,3,3,0,1,1,0,3,2,2,1,3,
887,2,3,1,0,0,0,0,1,4,2,1,1,
888,3,0,1,2,0,3,3,0,3,1,1,3,
889,1,3,0,3,2,1,1,2,1,3,2,2,
890,0,1,3,2,2,3,1,1,1,3,2,2,
891,2,1,2,0,1,2,3,1,1,3,3,1,
892,2,2,0,3,1,3,2,2,1,1,4,2,
893,1,2,0,3,2,3,3,2,1,1,3,3,
894,3,3,1,0,2,1,3,3,1,2,1,4,
895,3,1,1,2,1,3,0,0,2,3,1,2,
896,3,0,2,0,1,2,1,1,2,3,2,1,
897,0,2,3,2,1,3,2,0,2,1,3,2,
898,2,2,1,0,1,0,0,3,3,2,2,1,
899,0,3,1,0,1,2,0,3,3,2,1,2,
900,2,3,2,1,3,0,1,0,2,2,2,2,
901,1,3,2,0,0,0,0,1,4,2,1,1,
902,2,3,2,0,0,1,1,1,2,3,2,1,
903,2,0,0,1,0,2,1,0,4,2,2,0,
904,2,3,1,3,0,1,3,2,1,2,2,3,
905,0,1,3,2,2,2,2,0,2,1,4,1,
906,3,0,2,2,0,1,1,3,2,2,2,2,
907,1,3,1,0,3,1,2,1,1,4,1,2,
908,0,2,0,2,2,3,3,1,2,1,3,2,
909,1,3,1,2,3,1,2,0,1,3,2,2,
910,0,2,0,3,2,3,3,0,3,0,2,3,
911,2,3,3,1,1,0,1,0,2,3,1,2,
912,2,3,3,0,3,1,2,3,1,1,2,4,
913,2,0,0,2,3,3,1,1,2,2,2,2,
914,1,2,2,1,3,0,3,0,2,2,2,2,
915,2,2,0,1,3,0,1,3,2,2,2,2,
916,1,0,2,1,3,1,3,2,1,3,2,2,
917,0,0,2,0,2,1,0,3,4,1,2,1,
918,3,1,0,3,1,0,1,2,2,3,1,2,
919,2,1,1,0,0,2,3,1,2,3,2,1,
920,2,0,1,3,3,2,2,1,1,2,3,2,
921,3,1,3,1,1,2,2,0,1,3,2,2,
922,1,0,2,1,3,1,1,0,2,4,1,1,
923,0,1,2,1,1,0,3,2,2,3,2,1,
924,0,1,2,3,1,0,3,2,2,2,2,2,
925,3,2,1,0,1,3,0,1,2,3,1,2,
926,0,1,2,3,2,0,3,0,3,1,2,2,
927,2,1,3,0,0,0,1,3,3,2,1,2,
928,2,2,1,2,3,1,3,0,1,2,3,2,
929,3,1,0,0,0,2,3,2,3,1,2,2,
930,0,3,3,1,3,1,2,0,2,2,1,3,
931,2,2,1,1,1,0,2,0,2,3,3,0,
932,3,2,0,1,0,1,2,3,2,2,2,2,
933,3,3,2,2,1,2,0,1,1,2,3,2,
934,2,1,1,3,0,3,0,1,2,3,1,2,
935,1,0,0,3,2,2,3,1,2,2,2,2,
936,2,3,3,1,0,2,0,0,3,1,2,2,
937,1,3,2,0,2,0,1,3,2,2,2,2,
938,2,3,1,2,0,1,0,1,2,3,2,1,
939,0,1,3,3,2,0,0,1,3,2,1,2,
940,1,3,0,3,3,2,1,1,1,3,1,3,
941,2,0,2,1,1,2,3,3,1,2,3,2,
942,3,2,1,0,1,3,3,1,1,3,1,3,
943,3,1,1,2,0,3,2,3,1,2,2,3,
944,2,3,3,2,3,2,1,0,1,1,3,3,
945,2,3,3,0,1,0,1,3,2,2,1,3,
946,1,0,1,2,0,3,2,1,2,3,2,1,
947,2,3,0,2,3,1,1,1,1,3,2,2,
948,1,2,3,3,3,3,1,2,0,2,2,4,
949,0,1,1,2,3,0,2,0,3,2,2,1,
950,3,2,3,2,1,3,0,0,2,1,2,3,
951,0,2,2,3,1,1,3,1,1,3,2,2,
952,2,2,3,1,0,1,0,3,2,2,2,2,
953,1,1,1,3,0,3,2,2,1,3,2,2,
954,0,3,1,2,1,2,2,1,1,3,3,1,
955,2,0,3,2,1,3,1,0,2,2,2,2,
956,0,2,1,3,3,3,0,2,2,1,2,3,
957,0,3,1,2,2,0,0,0,4,1,2,1,
958,2,1,2,3,0,0,1,1,2,3,2,1,
959,1,2,1,0,2,1,0,3,2,3,2,1,
960,2,0,2,0,3,2,0,1,3,1,3,1,
961,2,3,1,1,3,2,3,0,1,2,2,3,
962,3,3,3,0,1,0,2,3,2,1,1,4,
963,1,2,0,2,2,0,2,3,2,1,4,1,
964,3,2,2,0,2,1,3,1,1,2,3,2,
965,3,3,1,3,1,0,2,2,1,2,2,3,
966,1,1,0,3,0,3,2,2,2,2,2,2,
967,3,2,3,0,1,3,0,3,2,1,1,4,
968,3,3,0,2,0,2,3,3,2,0,2,4,
969,2,3,3,1,1,2,0,3,1,2,2,3,
970,1,0,1,0,0,2,2,3,3,2,2,1,
971,2,0,2,1,3,3,0,0,3,1,2,2,
972,3,1,0,0,1,0,2,3,3,2,1,2,
973,3,2,1,0,0,0,0,1,4,2,1,1,
974,0,3,3,3,3,0,1,2,2,1,1,4,
975,3,3,2,1,2,1,3,2,0,2,3,3,
976,1,0,0,2,0,2,3,1,3,2,2,1,
977,3,1,0,1,0,2,2,3,2,2,2,2,
978,3,2,2,1,1,0,1,2,1,3,3,1,
979,1,2,0,3,3,1,2,1,1,3,2,2,
980,0,1,2,0,1,3,1,3,2,3,1,2,
981,0,1,0,2,1,2,3,3,2,2,2,2,
982,3,3,3,2,1,0,2,0,2,1,2,3,
983,2,0,0,2,1,2,1,3,2,2,3,1,
984,0,1,1,0,2,0,3,1,3,3,1,1,
985,3,3,2,1,0,1,0,2,2,2,2,2,
986,3,1,2,0,0,0,3,1,3,2,1,2,
987,2,3,2,3,0,1,3,2,1,1,3,3,
988,2,0,3,0,0,1,1,3,3,2,1,2,
989,3,2,1,2,0,0,0,3,3,1,2,2,
990,0,3,0,2,1,1,2,3,2,2,2,2,
991,0,3,3,1,3,2,0,3,2,1,1,4,
992,2,2,0,0,3,0,2,3,3,0,3,2,
993,2,3,2,0,0,2,3,1,2,1,3,2,
994,3,2,2,1,2,3,1,0,1,2,3,2,
995,2,0,3,3,0,1,1,0,3,2,1,2,
996,3,3,1,1,1,0,0,3,2,3,0,3,
997,1,2,3,1,2,1,0,0,2,3,2,1,
998,3,2,0,1,2,0,2,0,3,1,3,1,
999,2,0,0,3,0,1,2,1,3,2,2,1,
1000,3,0,2,1,1,3,0,0,3,2,1,2,
1001,1,0,1,1,0,1,2,3,2,4,1,1,
1002,3,2,1,1,0,0,3,2,2,2,2,2,
1003,3,1,1,1,2,0,2,3,1,3,2,2,
1004,3,0,0,1,0,2,3,2,3,1,2,2,
1005,1,2,3,3,3,3,1,0,1,2,1,4,
1006,1,2,0,2,0,3,3,0,3,1,2,2,
1007,3,1,2,0,0,3,3,2,2,1,2,3,
1008,0,3,3,2,3,0,2,1,2,1,2,3,
1009,1,1,3,1,0,2,1,3,1,4,1,2,
1010,2,3,3,0,0,0,2,2,3,0,3,2,
